cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2023,year_2024,year_2025,year_2026,year_2027,year_2028
2022,Water - Distribution Sys - Transmission,307,Public Utilities,La Jolla Scenic Drive 16inch Main,S12009,,,Council District: 1; Community Plan: La Jolla,12347999,12348000,"This project provides for replacement of 18,555 linear feet (3.51 miles) of existing 6-inch to 12-inch asbestos cement water main, and 1,573 linear feet (0.30 miles) of existing 8-inch polyvinyl chloride (PVC) water main and installation of 902 linear feet (0.17 miles) of 16-inch PVC transmission line between Soledad Mountain Road and the existing Mount Soledad Pump Station. In addition, it includes the installation of all associated water services, fire hydrants, curb ramps, traffic control, and abandon by slurry fill a total of 1,089 linear feet (0.21 miles) of existing 16-inch water main, of which 300 linear feet is ductile iron and 789 linear feet is asbestos cement. This project also includes the relocation of an existing pressure reducing station.","The current distribution grid has insufficient capacity to meet fire flow and is a bottleneck that leads to two isolated portions of the 725 Zone. If either of the pump/reservoir tandems that feed the zone go out of service, feed from the other tandem could not effectively be moved across the zone.",0,0,0,0,0,0,0
2022,Water - Distribution Sys - Distribution,308,Public Utilities,La Jolla View Reservoir,S15027,2025,2027,Council District: 1; Community Plan: La Jolla,6217500,35752777,"This project will provide for the construction of a new 0.72 million gallons (MG) prestressed concrete reservoir. Also, it will install 600 feet of 16-inch pipeline and demolish the old La Jolla View Reservoir and the La Jolla Exchange Place Reservoir and Pump Station.","This project will replace the existing La Jolla View Reservoir which will improve water quality, set the new reservoir to appropriate health guidelines and improve fire flow capacity in the 610 Zone.",0,0,0,5635157,8512500,15387619,0
2022,Bldg - Water - Reservoirs/Dams,309,Public Utilities,Lake Hodges Dam Replacement,S23002,2023,2028,Council District: 5; Community Plan: San Pasqual,0,150000000,"This project will construct a new roller compacted concrete dam about 100 feet downstream of the existing dam. While the dam is a City asset, the project will include cost- sharing with the other jurisdictions, including the San Diego County Water Authority, which maintains capacity rights to the 30,633 Acre Feet (AF) of storage. The City maintains 5,317 AF of capacity rights. The City expects to maintain ownership of the new dam.","Hodges Dam is over 100 years old and is the second oldest dam in the City's system. Currently, the dam has its capacity limited to 13,401 AF based on restrictions from the California Department of Water Resources' Division of Safety of Dams to mitigate risk of dam failure. This project will provide a long-term solution to mitigate these risks and ensure that Lake Hodges continues to be a critical asset in the region's water delivery system.",0,500000,5000000,10000000,20000000,20000000,94500000
2022,Water - Distribution Sys - Transmission,310,Public Utilities,Lakeside Valve Station Replacement,S22003,2023,2025,Council District: Non-City; Community Plan: Non City,17589999,42397105,This project will replace the existing deteriorated and underground Lakeside Valve Station with a new valve station. Relocate the new station above ground by demolishing the onsite out-of-service Lakeside Valve Station and adjacent out-of-service keeper's house. Build a new valve station and building at the location of the existing valve station and also includes an emergency generator. This project was converted from sublet project B17082 (AKA00003 Large Diameter Water Transmission PPL) to a standalone CIP in Fiscal Year 2022.,This replacement of the existing deteriorating valve station will improve efficiency and reliability of the raw water system.,0,5617782,10000000,9189323,0,0,0
2022,Water - Distribution Sys - Transmission,311,Public Utilities,Large Diameter Water Transmission PPL,AKA00003,2023,2027,Council District: Citywide; Community Plan: Citywide,54081413,126727604,This annual allocation allows for the replacement of 16-inch and larger diameter water pipelines at various locations throughout the City.,This annual allocation provides for the replacement of large diameter pipelines that are deteriorated in condition or have reached the end of their service life.,0,10898319,27318709,18010294,10229583,6189286,0
2022,Bldg - MWWD - Treatment Plants,312,Public Utilities,MBC Equipment Upgrades,S17013,2023,2025,Council District: 6; Community Plan: Kearny Mesa,42256843,54891713,"Project consists of replacing aging equipment throughout various process areas to ensure the plant operates reliably. Improvements include installation of new raw solids feed pumps, replacement of existing thickening centrifuges, upgrades to anaerobic digesters, improvements to the sludge dewatering system and other upgrades. Approximately 33 percent of all Metro Sewer Utility Fund","To ensure that the plant operates reliably and efficiently, process equipment associated with anaerobic digestion and sludge dewatering must be replaced.",0,6245622,4920590,1468657,0,0,0
2022,Bldg - MWWD - Treatment Plants,313,Public Utilities,Metro Treatment Plants,ABO00001,2023,2027,Council District: 2 6 7 8; Community Plan: Peninsula; University; Tijuana River Valley,30906941,58263546,"This annual allocation provides for replacement or improvements of facilities at Metro Treatment Plants: Point Loma Wastewater Treatment Plant (PLWTP), North City Water Reclamation Plant (NCWRP), South Bay Water Reclamation Plant (SBWRP), and Metro Biosolids Center (MBC). Approximately 33 percent of all Metro Sewer Utility Fund",Various facilities require replacement due to increasing wastewater flows and to be compliant with current regulatory requirements. This annual allocation will be considered an enhancement to the facility and does not include operation and maintenance.,0,14110687,8162109,4401152,287170,395487,0
2022,Bldg - MWWD - Pump Stations,314,Public Utilities,Metropolitan System Pump Stations,ABP00002,2023,2027,Council District: Citywide; Community Plan: Citywide,5611269,30858443,"This annual allocation provides for comprehensive upgrades, design modifications, and renovations or replacement of equipment such as pumps, valves, tanks, controls, odor control systems, etc. at Metropolitan System Pump Stations 1, 2, Otay River, and Grove Avenue. Approximately 33 percent of all Metro Sewer Utility Fund",,0,1620000,3680734,7552599,8438966,3954875,0
2022,Wastewater - Collection Sys - Trunk Swr,315,Public Utilities,Metropolitan Waste Water Department Trunk Sewers,AJB00001,2023,2026,Council District: Citywide; Community Plan: Citywide,15610284,38789229,"This annual allocation provides for the replacement of trunk sewers at various locations, including canyons, within the City limits. Approximately 33 percent of all Metro Sewer Utility Fund","This annual allocation provides for the upgrading of trunk sewers to improve the level of service to residents of the City of San Diego, and to comply with regulatory agencies by reducing the possibility of sewer spills.",0,2200000,12341283,5134279,3503382,0,0
2022,Bldg - Water - Standpipes,316,Public Utilities,Miramar Clearwell Improvements,S11024,,,Council District: 5; Community Plan: Scripps Miramar Ranch; Miramar Ranch North,120328743,120328744,"This project constructs two new potable water storage clearwells, associated piping and facilities for a total storage capacity of 58.3 million gallons (MG); removes existing Clearwell Nos. 1 and 2 and associated piping and facilities; constructs a new chlorine contact chamber with an adjoining lift station for a maximum plant capacity of 215 million gallons per day (MGD), a new maintenance building, a new guard house, and installs a one megawatt Photovoltaic System on the deck of Clearwell No. 2.",The existing clearwells were determined to have significant structural stability concerns. The lift station will improve filter performance and increase hydraulic grade line to 712 feet.,0,0,0,0,0,0,0
2022,Water - Distribution Sys - Distribution,317,Public Utilities,Montezuma,S11026,2024,2025,Council District: 7 9; Community Plan: College Area; Navajo,32092199,63092200,"This project will construct a new 66-inch pipeline from the Alvarado Water Treatment Plant Clearwells to the 69th and Mohawk pump station. Approximate pipeline length is 5,297 linear feet. This project also includes street resurfacing of 70th Street and Lake Murray Boulevard as part of a future reimbursement agreement with the City of La Mesa. This project was added to the City's existing litigation with SDG&E (which is primarily associated with the Pure Water project) regarding costs to relocated SDG&E in Fiscal Year 2021.","This project will give complete redundancy to the Trojan Pipeline and will add transmission capacity to all of San Diego south of Highway 8. The project will provide a back- up supply for the aging 54-inch Trojan Pipeline that currently supplies the Mid-City Pipeline west of the 63rd Street inter-tie, a second supply line to the largest region of the Alvarado Water Treatment Plant service area, and a back-up service that will allow the Trojan Pipeline to be removed from service for inspection. In addition, the project provides connections for a new 69th and Mohawk Pump Station to become the lead supply to the Redwood Village (645 Zone).",0,0,20000000,11000000,0,0,0
2022,Water - Distribution Sys - Transmission,318,Public Utilities,Morena Pipeline,S16027,2023,2025,Council District: 2 6 7; Community Plan: Linda Vista; Clairemont Mesa; Mission Valley,38736152,73731014,"This project will replace 19,765 feet of existing cast iron and asbestos cement 16-inch pipeline with 16-inch PVC and install 17,440 feet of new 36-inch steel pipeline (CML & C)along Morena Blvd from Friars Road to Balboa Avenue. Total length of this project is 38,012 feet.",This project was driven by the need to provide redundant transmission capacity to the coastal regions of Pacific Beach and La Jolla. This pipeline will also allow the beach areas to be fed by the Alvarado Water Treatment Plant which helps maximize local water resources.,0,12077110,12350414,10567337,0,0,0
2022,Wastewater - Collection Sys - Trunk Swr,319,Public Utilities,Murphy Canyon Trunk Sewer Repair,S22014,2023,2026,Council District: 6 7; Community Plan: Kearny Mesa; Mission Valley; Serra Mesa; Tierrasanta,3957387,39072000,"This project will improve the capacity of existing trunk sewer infrastructure by installing approximately 1.3 miles of new gravity sewer pipelines, rehabilitating approximately 5.2 miles of existing sewer pipelines, and abandoning approx. 1.1 miles of existing sewer pipeline and manholes. The existing trunk sewer is located parallel to I-15, mainly on or near Murphy Canyon Road from Clairemont Mesa Boulevard to south of Friars Road. In addition, part of sewer rehabilitation will take place on Ruffin Road from Balboa Avenue to Aero Drive and on Aero Drive from Ruffin Road to Sandrock Road. This project was converted from sublet B17005 (AJB00001 Metropolitan Waste Water Department Trunk Sewers) to a standalone project in Fiscal Year 2022.","This project will replace or rehabilitate more than 35,765 linear feet of aging and deteriorating sewer pipe servicing communities. The new and rehabilitated sewer distribution pipelines will bring the existing mains up to modern standards, accommodate community growth and reduce maintenance requirements.",0,4000000,18000000,11000000,2114612,0,0
2022,Bldg - MWWD - Treatment Plants,320,Public Utilities,NCWRP Improvements to 30 mgd,S17012,2023,2026,Council District: 1; Community Plan: University,24837684,40825731,"The North City Water Reclamation Plant (NCWRP) treats wastewater from several San Diego communities and distributes recycled water for irrigation and industrial purposes throughout the surrounding areas. The condition and hydraulic capacity of the existing equipment at the NCWRP has been assessed through the review and examination of the plant design drawings, operation and assessment. It was determined that improvements to the process equipment are needed in order to ensure the facility is capable of operating reliably at its design capacity of 30 million gallons per day (MGD). Approximately 33 percent of all Metro Sewer Utility Fund",This project entails improvements to the process equipment at the NCWRP in order to ensure the facility is capable of operating reliably at its design capacity of 30 MGD.,0,9445956,4134236,1776790,631064,0,0
2022,Wastewater - Collection Sys - Main,321,Public Utilities,North,S22001,2023,2027,Council District: 2 3 7 8; Community Plan: Priority Category: High,0,26000000,Repair and rehabilitation of the North Metropolitan Interceptors (NMI) and South Metropolitan Interceptors (SMI) and access structures. Several pipeline segments will be rehabilitated or repaired. Several access structures and siphon access structures will be repaired. Approximately 33 percent of all Metro Sewer Utility Fund,"NMI and SMI are singular critical interceptors conveying wastewater flows from North and South of the City to PLWTP via PS2. SMI and a portion of NMI do not have a redundancy pipeline for backup in the event these pipelines go out of service. If NMI and SMI are not repaired or maintained, there is the potential risk of major wastewater collection interruption, sewer overflow, property and environmental damage, and fines due to pipe failure.",0,500000,3000000,4500000,8000000,10000000,0
2022,Water - Distribution Sys - Transmission,322,Public Utilities,Otay 1st/2nd PPL West of Highland Avenue,S12016,,,Council District: 3 9; Community Plan: City Heights; North Park,29440499,29440500,"This project provides for replacement of the Otay 1st and 2nd Pipeline (west of Highland Avenue, along the existing Otay 2nd alignment). It will replace 26,090 linear feet of existing cast iron and asbestos cement transmission mains and distribution mains with new mains.",This project will replace the existing deteriorated cast iron pipe. The new pipeline will provide supply reliability and improve water quality.,0,0,0,0,0,0,0
2022,Water - Distribution Sys - Transmission,323,Public Utilities,Otay 2nd Pipeline Phase 4,S20001,2025,2028,Council District: Non-City; Community Plan: Non City,4149999,38008900,"This project will replace an existing portion of the Otay 2nd Pipeline in the County of San Diego and in the City of Chula Vista between Bonita Road (North end) and Telegraph Canyon Road (South end) and install a new distribution main to supply water to a number of existing customers currently connected directly into the main transmission pipeline. The work will replace approximately 16,910 linear feet of existing Otay 2nd steel piping with new 48” Cement Mortar Lined and Tape Coated piping, and construct approximately 1,041 linear feet of new 8” distribution piping to serve existing customers.",This project will replace and up-size existing deteriorated piping to provide supply reliability for the Alvarado service area and increase operational flexibility of the system. Several existing residential water connections will be transferred to the new 8” distribution pipe in compliance with the City’s design guidelines.,0,0,0,10000000,10000000,10000000,3858900
2022,Water - Distribution Sys - Transmission,324,Public Utilities,Otay 2nd Pipeline Steel Replacement Ph 5,S21000,2023,2028,Council District: 4; Community Plan: Mid-City: Eastern Area; Southeastern (Encanto Neighborhoods),1099999,20129000,This project will replace the existing 36-inch Steel Cylinder Cement (CMLCS) pipe with 42-inch CMLCS pipe from Balboa Vista Drive south of Seifert Street to the intersection of 60th Street and Tooley Street. The project also includes a new tunneling segment under SR- 94.,This project will replace and up-size existing deteriorated piping to provide supply reliability for the Alvarado service area and increase operational flexibility of the system. Seventeen existing residential water connections will be transferred to the new 8” distribution pipe in compliance with the City’s design guidelines.,0,2000000,1000000,500000,500000,7000000,8029000
2022,Water - Distribution Sys - Transmission,325,Public Utilities,Otay Second Pipeline Relocation-PA,S15016,2023,2027,Council District: Non-City; Community Plan: Non-City,13096170,28093224,"This project is a participation agreement and will relocate 7.82 miles of potable water transmission pipelines from Otay Water Treatment to Olympic Parkway. The participation agreement outlines each segment of work, the City and Developer costs, and the","As the Otay Ranch Community develops, the existing Otay 2nd Pipeline, Otay 3rd Pipeline, South San Diego Pipeline No. 1, and South San Diego Pipeline No. 2 will be relocated into the City of Chula Vista’s public rights-of-way.",0,7750000,2000000,2000000,2000000,1247053,0
2022,Bldg - Water - Treatment Plants,326,Public Utilities,Otay Water Treatment Plant Upgrade Ph 3,S23003,2023,2028,Council District: Non-City; Community Plan: Non-City,0,32000000,"Rehabilitate two existing flocculation and sedimentation basins by adding plate settlers, launders, and a new sludge collection system. Apply coatings to filter effluent channels and the filters 9-16 influent channel and replace valves on filters 1-16. Upgrade chemical tanks, feed systems, and install flow controls. Expand and improve the operations building. Other improvements include install raw water meter, throttling valve and overflow structure on San Diego County Water Authority connection, perform seismic improvements, and perform improvements for security guard station.",,0,500000,1000000,2500000,5000000,5000000,18000000
2022,Water - Distribution Sys - Transmission,327,Public Utilities,Pacific Beach Pipeline South (W),S12015,,,Council District: 2; Community Plan: Priority Category: Low,44359932,44359933,"Replacement of approximately 7.8 miles of existing transmission and distribution mains known as Pacific Beach Pipeline along Ingraham Street, West Mission Bay Drive, Sports Arena Boulevard, Midway Drive, Enterprise Street, Pacific Highway, Kurtz Street, Hancock Street, California Street, West Walnut Avenue, Vine Street, and Kettner Boulevard from the Buena Vista Street and Ingraham Street intersection through the Upas and Kettner Boulevard intersection. The project also includes demolition of the existing Pacific Beach Reservoir, abandonment of existing 16-inch pipeline from this reservoir through Tourmaline Street and Foothill Boulevard, and replacement of adjacent water mains along West Mission Bay Drive from Mission Boulevard through Ingraham Street, along Hancock Street from Estudillo Street through Noell Street, along West Washington Street from Hancock Street through Pacific Highway, and along Anna Avenue from Pacific Highway to Lovelock Street.",,0,0,0,0,0,0,0
2022,Wastewater - Collection Sys - Main,328,Public Utilities,Pipeline Rehabilitation,AJA00002,2023,2027,Council District: Citywide; Community Plan: Citywide,86511438,115301978,This annual allocation provides for the rehabilitation and repair of deteriorated sewers and manholes at various locations within the Municipal Wastewater System.,"This annual allocation provides for the extension of the useful life of sewers and manholes, improvements in the level of service to the residents of San Diego, and compliance with regulatory agencies' standards by reducing the possibility of sewer spills.",0,4369229,3110193,2121582,2710777,16478758,0
2022,Water - Distribution Sys - Transmission,329,Public Utilities,Pressure Reduction Facility Upgrades,AKA00002,2023,2027,Council District: Citywide; Community Plan: Citywide,5192223,37856251,This annual allocation provides for replacing existing pressure reducing stations or expanding pressure capacities to meet present and future water demands.,Increasing demands for water throughout the City requires pressure reducing stations to better control water pressure throughout the City's system. This annual allocation will continue to fund the replacement and expansion of pressure reduction facilities.,0,200000,5564258,7910766,12065031,6923972,0
2022,Bldg - MWWD - Pump Stations,330,Public Utilities,PS2 Power Reliability & Surge Protection,S00312,,,Council District: 2; Community Plan: Peninsula,76100799,76100800,This project improves the reliability of Pump Station 2 and provides the required surge protection and backup power against an electrical outage in compliance with the Environmental Protection Agency (EPA) recommendation of standby power for essential facilities. This project also provides the required building upgrades (ADA compliant restrooms and offices). Approximately 33 percent of all Metro Sewer Utility Fund,"Sewer Pump Station 2 currently has three feeds from San Diego Gas and Electric (SDG&E). Two of the feeds are fed from the same substation. Neither of the two SDG&E substations provide 100% power to Pump Station 2. EPA guidelines recommend that facilities like Pump Station 2 be equipped with two separate and independent sources of electrical power provided from either two separate utility substations or from a single substation and a plant base generator. The current pump station electrical configuration does not comply with the EPA recommendations. Besides satisfying the EPA guidelines, it is also required that force main surge protection be provided at all times during pump station operation and in the event of a total power failure.",0,0,0,0,0,0,0
2022,Bldg - MWWD - Pump Stations,331,Public Utilities,Pump Station Restorations,ABP00001,2024,2027,Council District: Citywide; Community Plan: Citywide,14986652,15289049,This annual allocation provides for the replacement of deteriorated municipal pumping equipment and/or pipeline appurtenances.,Many existing sewer pump stations have reached or exceeded their anticipated service life.,0,0,72171,74410,76718,79097,0
2022,Potable Reuse,332,Public Utilities,Pure Water Phase 2,ALA00002,2023,2028,Council District: Citywide; Community Plan: Citywide,3536568,3500199999,"The Pure Water Program will be implemented in two phases. This annual allocation provides funding for Phase 2 of the Program. It includes the design and construction of several facilities including a Small-Scale Facility that will be used to pilot technology, a 53 million gallon per day (MGD) Pure Water Facility, and a Central Area Water Reclamation Plant. An extensive conveyance system to deliver pure water between each facility and, ultimately, to a reservoir is also included.",This project is needed to meet the requirements in the upcoming Ocean Pollution Reduction Act II (OPRA II) legislation and to reduce reliance on external water sources by providing an uninterruptable local water supply.,0,36000000,6236692,6430140,6629589,3444702,3437922308
2022,Potable Reuse,333,Public Utilities,PURE Water Program,ALA00001,2023,2026,Council District: Citywide; Community Plan: Citywide,975288268,1476428105,"The Pure Water Program will be implemented in two phases. This annual allocation provides funding for Phase I of the Program and it includes the design and construction of several facilities including a 30 million gallons per day (MGD) Pure Water Facility, expansion of the existing North City Water Reclamation Plant from 30 MGD to 52 MGD, 30 MGD Pure Water Pump Station and Conveyance system to deliver pure water to Miramar Reservoir, and a 37 MGD pump station and forcemain on Morena Blvd, which will convey additional wastewater from the central area of San Diego to the North City Water Reclamation Plant. The Phase I project will also include an upgrade to the MBC Facility. The capacity and location of the Phase II Pure Water project will be determined once Phase II Pure Water Program validation is complete.",This project is needed to meet the new permit requirement stipulated in the 2015 Point Loma Wastewater Treatment Plant permit application and to reduce reliance on external water sources by providing an uninterruptable local water supply.,0,302511779,152397386,35909845,10320827,0,0
2022,Bldg - Water - Pump Stations,335,Public Utilities,Rancho Bernardo Industrial Pump Stn Replacement,S21004,2023,2027,Council District: 5; Community Plan: Rancho Bernardo,2399999,13048000,Construct a new Rancho Bernardo Industrial Pump Station (RBI PS) to meet future demand and fire flow in the Pomerado Park HGL 920 zone. This project also includes the demolition of the existing pump station.,The existing RBI PS needs to be replaced due to aging infrastructure and exceeded service life.,0,500000,0,3648000,4500000,2000000,0
2022,Reclaimed Water System - Pipelines,336,Public Utilities,Recycled Water Systems Upgrades,AHC00004,,,Council District: Citywide; Community Plan: Citywide,49999,49999,This annual allocation provides for the upgrade and replacement of recycled water system components as necessary.,Replacement and upgrades are necessary for the ongoing operation of the recycled water system.,0,0,0,0,0,0,0
2022,Bldg - MWWD - Treatment Plants,337,Public Utilities,SBWR Plant Demineralization,S00310,,,Council District: 8; Community Plan: Tijuana River Valley,5716910,5716911,This project provides demineralization of reclaimed water using the Electrodialysis Reversal (EDR) process. The project relocated two trailer mounted EDR units from the North City Water Reclamation Plant to the South Bay Water Reclamation Plant to reduce the Total Dissolved Solids (TDS) in the reclaimed water. Approximately 33 percent of all Metro Sewer Utility Fund,The majority of reclaimed water is used for irrigation. Demineralization reduces the level of total dissolved solids in the reclaimed water.,0,0,0,0,0,0,0
2022,Bldg - Other City Facility / Structures,338,Public Utilities,Sewer CIP Emergency Reserve,ABT00007,,,Council District: Citywide; Community Plan: Citywide,10000000,10000000,This project is an emergency capital reserve intended to be used for emergency capital needs.,This reserve is required to comply with the City's reserve policy 100-20.,0,0,0,0,0,0,0
2022,Wastewater - Collection Sys - Main,339,Public Utilities,Sewer Main Replacements,AJA00001,2023,2027,Council District: Citywide; Community Plan: Citywide,364686691,697099287,This annual allocation provides for the installation/replacement of deteriorated and undersized sewer mains at various locations within the Municipal Wastewater System.,This annual allocation provides for the replacement of sewer mains that are in a deteriorated condition or are undersized.,0,66884337,85292180,97752273,46009634,36474171,0
2022,Bldg - Water - Reservoirs/Dams,340,Public Utilities,South San Diego Reservoir Replacement,S23004,2023,2028,Council District: Non-City; Community Plan: Non-City,0,45600000,The project will replace the existing 15 million gallons (MG) rectangular concrete reservoir with two (2) 7.7 MG prestressed circular tanks and relocate Coronado Wye valving to reservoir site.,The reservoir has reached the end of its estimated useful life.,0,500000,2000000,8000000,14000000,12000000,9100000
2022,Bldg - Water - Standpipes,341,Public Utilities,Standpipe and Reservoir Rehabilitations,ABL00001,2023,2027,Council District: Citywide; Community Plan: Citywide,25436938,60511210,"This annual allocation provides for rehabilitation, upgrades, and improvement projects at reservoirs, dams, and standpipes to improve operations and extend their service life.","The existing reservoirs, dams, and standpipes in the water system have deteriorated and need to be reconstructed or replaced to meet the current Occupational Safety and Health Act and Environmental Protection Agency safety and water quality standards.",0,2300000,7990436,14781595,8118993,1883247,0
2022,Wastewater - Collection Sys - Trunk Swr,342,Public Utilities,Tecolote Canyon Trunk Sewer Improvement,S15020,2023,2026,Council District: 2 6 7; Community Plan: Clairemont Mesa; Linda Vista,20179999,48000000,"This project upsizes approximately 3.82 miles of existing 15 to 21-inch vitrified clay (VC) sewer pipe to new 18- to 30-inch PVC in Tecolote Canyon to provide additional capacity, and to rehabilitate approximately 1.21 miles of existing 15-inch VC sewer pipe. An access path is also being designed and constructed as part of the project.",Improvements are needed to accommodate future flow capacity and address deteriorated conditions within the Tecolote Canyon Trunk Sewer.,0,16000000,6000000,5000000,820000,0,0
2022,Water - Distribution Sys - Transmission,343,Public Utilities,"TH 16"" Water Mains",RD21007,,,Council District: 5; Community Plan: Torrey Highlands,338136,338137,"This project is the extension of a 16” water line in Camino Del Sur from the SR- 56 to 1,600 feet north of Park Village Road and in Carmel Mountain Road from the SR-56 to Camino Del Sur. Project also includes a 16” recycled water line extension in Camino Del Sur from the SR-56 to 1,600 feet north of Park Village Road. This is project U-3 in the Torrey Highlands Public Facilities Financing Plan.",This project implements the Torrey Highlands Subarea Plan.,0,0,0,0,0,0,0
2022,Bldg - Water - Pump Stations,344,Public Utilities,Tierrasanta (Via Dominique) Pump Station,S12040,,,Council District: 7; Community Plan: Tierrasanta,18918995,18918996,"This project provides for a new station with a total pump station capacity of 13.9 million gallons per day (MGD), and 2,900 feet of 16-inch transmission mains. It will replace the existing temporary Tierrasanta Pump Station and Via Dominique Pump Station and will serve the Tierrasanta Norte 900 Zone and the Tierrasanta 752 Zone.",The existing pump stations are past their useful life and are heavily deteriorated and inefficient.,0,0,0,0,0,0,0
2022,Water - Distribution Sys - Distribution,345,Public Utilities,University Ave Pipeline Replacement,S11021,,,Council District: 3; Community Plan: Uptown; North Park,29299999,29300000,"This project replaces 23,072 linear feet of the existing cast iron University Avenue Pipeline with a new 16-inch distribution line along the entire alignment of the pipeline. This project will connect crossing distribution lines at all intersections, and re- connect all services, including tunneling at State Route 163.",This project will replace the existing deteriorated cast iron pipe. The University Avenue Pipeline was built in 1912 and lined with concrete in 1974. The replacement of cast- iron pipes is mandated by the California Department of Public Health's (CDPH) Compliance Order. The new pipeline will provide supply reliability and improve water quality.,0,0,0,0,0,0,0
2022,Bldg - Water - Reservoirs/Dams,346,Public Utilities,University Heights Reservoir Rehabilitation,S20002,2024,2026,Council District: 3; Community Plan: Greater North Park,1999999,18200000,"This project will install Supervisory Control and Data Acquisition (SCADA) and instruments, install valves, update the Valve Building, install mixing appurtenance, and fix structural issues with reservoir.","The Reservoir needs repairs to remain in service, the yard-piping needs to be reconfigured to connect to the proposed Otay 1st and 2nd Pipelines West of Highland Avenue Project, and address water quality issues.",0,0,4500000,4400000,7300000,0,0
2022,Wastewater - Collection Sys - Main,347,Public Utilities,Unscheduled Projects,AJA00003,,,Council District: Citywide; Community Plan: Citywide,1500897,1500898,This annual allocation provides for the repair and replacement of municipal and metropolitan sewers in need of emergency repairs.,This annual allocation provides for emergency repairs and replacement of sewer pipeline to avoid failures of the Municipal and Metropolitan Sewer System.,0,0,0,0,0,0,0
2022,Water - Distribution Sys - Distribution,348,Public Utilities,Upas St Pipeline Replacement,S11022,,,Council District: 2 3; Community Plan: Uptown; Greater North Park; Midway - Pacific Highway,36265019,36265019,"This project replaces 5.67 miles of cast iron mains along the Upas Street Pipeline from Ray Street to Pacific Highway, as well as portions of the 5th Avenue pipeline and the Park Boulevard pipeline. This project also installs one new pressure reducing station and replaces three existing pressure reducing stations.",This project will replace the existing deteriorated cast iron pipe. The new pipeline will improve supply reliability and water quality.,0,0,0,0,0,0,0
2022,Water - Distribution Sys - Distribution,349,Public Utilities,Water & Sewer Group Job 816 (W),S13015,,,Council District: 2; Community Plan: Pacific Beach,18199391,18199392,"This project is in the Pacific Beach Community and provides for the replacement and expansion of 30,879 linear feet of various pipe materials and sizes. This project also installs curb ramps and paving due to modifications to a pressure reducing station.",The majority of Pacific Beach Community pipelines are made of cast iron and are due for replacement in accordance with California Department of Public Health's (CDPH) Compliance Order. This project is intended to reduce maintenance and improve service.,0,0,0,0,0,0,0
2022,Bldg - Other City Facility / Structures,350,Public Utilities,Water CIP Emergency Reserve,ABT00008,,,Council District: Citywide; Community Plan: Citywide,5000000,5000000,This annual allocation provides for an emergency financial reserve for Water Fund capital improvement projects.,This reserve is required to comply with the City's reserve policy 100-20.,0,0,0,0,0,0,0
2022,Water - Distribution Sys - Distribution,351,Public Utilities,Water Main Replacements,AKB00003,2023,2027,Council District: Citywide; Community Plan: Citywide,516734525,956030777,This annual allocation allows for the installation/replacement of water mains at various locations throughout the City.,Water mains require replacement due to their deteriorated condition or size limitation. The existing pipeline is either approaching or has exceeded its expected life. The replacement of cast iron pipes is mandated by the California Department of Public Health's (CDPH) Compliance Order.,0,98897872,110295349,93500958,64864291,71737782,0
2022,Bldg - Water - Pump Stations,352,Public Utilities,Water Pump Station Restoration,ABJ00001,2024,2027,Council District: Citywide; Community Plan: Citywide,29906118,59030481,This annual allocation provides for replacing deteriorated pumping equipment and appurtenances or expanding pumping capacities to meet present and future water demands.,"Many existing water pump stations have reached or exceeded their anticipated service life or demands have exceeded their maximum pumping capacity. However, because of the widely varying actual lengths of service life, scheduling for pump station restoration is difficult.",0,0,2590948,5678237,9781529,11073649,0
2022,Intangible Assets - Information Tech,353,Public Utilities,Water SCADA IT Upgrades,T22001,2023,2026,Council District: Citywide; Community Plan: Citywide,1699999,16100000,This project will replace and upgrade the existing Supervisory Control and Data Acquisition (SCADA) equipment for the water system. This project was converted from S21001 - Water SCADA IT Upgrades in Fiscal Year 2022.,The current system is over 20 years old and obsolete. The new system will enhance monitoring and control capabilities.,0,2500000,8000000,3500000,400000,0,0
2022,Bldg - Water - Treatment Plants,354,Public Utilities,Water Treatment Plants,ABI00001,2023,2027,Council District: 5 7 Non-City; Community Plan: Scripps Miramar Ranch; Navajo; Non-City,9021500,15595675,"This annual allocation provides for upgrades and replacement of the treatment facilities at Alvarado, Miramar, and Otay water treatment plants.",These improvements are necessary to ensure a reliable water supply to the customers and for compliance under the Safe Drinking Water Act.,0,1000000,1803464,1447758,1611075,711877,0
2022,Drainage - Storm Drain Pipes,361,Stormwater,Alta La Jolla Drive Drainage Repair PhII,S10001,,,Council District: 1; Community Plan: La Jolla,6222104,6222105,This project will repair the erosion and damage to the lower La Jolla Canyon bounded by Alta La Jolla Drive and the cul-de-sac at Vickie Drive.,This project is part of the settlement agreement and limited release entered into by the La Jolla Alta Master Council and the City of San Diego.,0,0,0,0,0,0,0
