cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030
2024,Bldg - MWWD - Laboratories,303,Public Utilities,EMTS Boat Dock Esplanade,S00319,,,Council District: 2; Community Plan: Peninsula,3430850,3430851,This project provides for the design and construction of the Environmental Monitoring and Technical Services (EMTS) Laboratory Boat esplanade. Approximately 33 percent of all Metro Sewer Utility Fund,"Per the terms of the land transfer from the Federal Government, Public Utilities Department (PUD) designed and constructed a 40,000 square foot ocean monitoring laboratory which is now in operation. This project will fulfill the City's commitment to develop the esplanade as required.",0,0,0,0,0,0,0
2024,Bldg - MWWD - Laboratories,304,Public Utilities,Enviro Monitoring Tech Svcs Div Lab Remodel at NTC,S21003,2026,2029,Council District: 2; Community Plan: Peninsula,5399999,54125501,"This project will renovate, remodel, and reconfigure existing office and laboratory spaces, upgrade the structural system at strategic locations, and construction of a new high bay Ocean Operations building, including site improvement of existing parking lot on the Public Utilities, EMTS Division Lab located at the Naval Training Center (NTC) facility.","Upgrade and remodel offices and laboratory spaces to increase functionality, address recurring HVAC and mechanical issues, comply with structural and seismic code. The remodeled facility aims to comply with the State of California Environmental Laboratory Accreditation Program (ELAP) standards for a lab testing facility and to achieve the LEED Silver for Commercial Interiors.",0,0,44703956,1200000,1200000,1621545,0
2024,Water - Distribution Sys - Distribution,305,Public Utilities,Freeway Relocation,AKB00002,,,Council District: Citywide; Community Plan: Citywide,1097617,1097618,This annual allocation provides funding to relocate water lines in conflict with highway construction zones.,Waterline relocation is required by the State Department of Transportation's effort to expand the State Highway System. Relocation projects are accomplished in conjunction with highway projects,0,0,0,0,0,0,0
2024,Bldg - Water - Wells,306,Public Utilities,Groundwater Asset Development Program,ABM00001,,,Council District: Citywide; Community Plan: Citywide,495328,495328,"This annual allocation provides for investigation work related to legal, technical, regulatory, and water quality issues; and for the planning, design, and construction of groundwater facilities to increase the local water supply.","The City imports 85 percent of its water from the Colorado River and the State Water Project. The City has access to several under-utilized groundwater assets that could be developed to supply new yield, seasonal storage, or carryover storage.",0,0,0,0,0,0,0
2024,Wastewater - Collection Sys - Trunk Swr,307,Public Utilities,Harbor Drive Trunk Sewer,S18006,2025,2025,Council District: 3 8; Community Plan: Barrio Logan; Centre City,37699999,44200000,"This project will upsize the existing 12-inch, 15-inch, 18-inch, and 24-inch Harbor Drive Trunk Sewer from 12th Avenue and Imperial Avenue to Sewer Pump Station #5 (Beardsley Street and Harbor Drive) with 18-inch, 21-inch, and 30-inch diameter sewer mains for a total length of 4,650 lineal feet. The project was originally setup as a participation agreement under RD16001 and was later converted to a standalone project.","The Harbor Drive Trunk Sewer is constructed of Techite pipe, which is known to be a high risk for catastrophic failure. The replacement of this trunk sewer will address the structural integrity of the existing sewer mains and provide additional capacity to accommodate growth and future flows.",0,6500000,0,0,0,0,0
2024,Wastewater - Collection Sys - Trunk Swr,308,Public Utilities,Kearny Mesa Trunk Sewer,L24004,2025,2027,Council District: 3 6 7; Community Plan: Kearny Mesa; Serra Mesa; Mission Valley,6449999,25886587,"This project involves the rehabilitation of approximately 33,900 LF (6.42 miles) of 33-, 30-, 27-, 18-, 15-, and 12-inch VC Trunk Sewer mains; Replacement of approximately 13,800 LF (2.61 mi) of 33-. 30-, 18-, and 12-inch VC Trunk Sewer; Abandonment of approximately 3,800 LF (0.72 mi) of 12-inch VC Trunk Sewer; and point repairs; sewer lateral (rehab and/or replacement, sewer manholes (rehab, repair, and/or replacement), cleanouts and other appurtenances. The project would also include the following improvements: curb ramps, slurry and street resurfacing and traffic control. This project will be executed in two phases. Phase 1, which was converted from S-20000 (Kearny Mesa Trunk Sewer), is planned to deliver 2.7 miles of sewer pipeline; Phase 2 is planned to deliver the remaining scope. The total project cost includes all identified phases of the project.",The project will replace and rehabilitate deteriorated sewer pipes and manholes.,0,8550000,8886587,2000000,0,0,0
2024,Water - Distribution Sys - Transmission,309,Public Utilities,Kearny Villa Rd Pipeline,S23001,2026,2030,Council District: 6; Community Plan: Kearny Mesa,500000,48400000,"This project will install 24,170 linear feet of 36-inch pipeline on Kearny Villa Road between Miramar Road and Clairemont Mesa Boulevard.",To provide a second feed to ensure water reliability to the community.,0,0,2000000,5000000,10000000,10000000,20900000
2024,Water - Distribution Sys - Transmission,310,Public Utilities,La Jolla Scenic Drive 16inch Main,S12009,,,Council District: 1; Community Plan: La Jolla,12347999,12348000,"This project provides for replacement of 18,555 linear feet (3.51 miles) of existing 6-inch to 12-inch asbestos cement water main, and 1,573 linear feet (0.30 miles) of existing 8-inch polyvinyl chloride (PVC) water main and installation of 902 linear feet (0.17 miles) of 16-inch PVC transmission line between Soledad Mountain Road and the existing Mount Soledad Pump Station. In addition, it includes the installation of all associated water services, fire hydrants, curb ramps, traffic control, and abandon by slurry fill a total of 1,089 linear feet (0.21 miles) of existing 16-inch water main, of which 300 linear feet is ductile iron and 789 linear feet is asbestos cement. This project also includes the relocation of an existing pressure reducing station.",,0,0,0,0,0,0,0
2024,Water - Distribution Sys - Distribution,311,Public Utilities,La Jolla View Reservoir,S15027,2026,2029,Council District: 1; Community Plan: La Jolla,6217500,11000001,"This project will abandon and demolish the existing La Jolla View Reservoir, demolish the existing paved reservoir access road in La Jolla Scenic Park, and perform site restoration. In addition, this project will upsize 2,500 feet of 12-inch pipe to new 16-inch pipe between Sierra Mar Drive and Country Club Drive, replace Muirlands Vista Way Pressure Regulating Station, and install 1,000 feet of 12-inch pipe to connect the La Jolla Hermosa 370 pressure zone.",This project will address the water quality issues and comply with a compliance order by removing cast-iron pipes from the City's water system.,0,0,500000,1500000,1500000,1282500,0
2024,Bldg - Water - Reservoirs/Dams,312,Public Utilities,Lake Hodges Dam Replacement,S23002,2025,2030,Council District: 5; Community Plan: San Pasqual,7499999,275000000,"This project will construct a new roller compacted concrete dam about 100 feet downstream of the existing dam. While the dam is a City asset, the project will include cost- sharing with the other jurisdictions, including the San Diego County Water Authority, which maintains capacity rights in the reservoir. The City expects to maintain ownership of the new dam.","Hodges Dam is over 100 years old and is the second oldest dam in the City's system. Currently, the dam has its capacity limited to 5,996 AF based on restrictions from the California Department of Water Resources' Division of Safety of Dams to mitigate risk of dam failure. This project will provide a long-term solution to mitigate these risks and ensure that Lake Hodges continues to be a critical asset in the region's water delivery system.",0,20402630,12525000,2200000,2500000,0,229872370
2024,Water - Distribution Sys - Transmission,313,Public Utilities,Lakeside Valve Station Replacement,S22003,2025,2025,Council District: Non-City; Community Plan: Non-City,23757781,55702455,This project will replace the existing deteriorated and underground Lakeside Valve Station with a new valve station. Relocate the new station above ground by demolishing the onsite out-of-service Lakeside Valve Station and adjacent out-of-service keeper's house. Build a new valve station and building at the location of the existing valve station and also includes an emergency generator. This project was converted from sublet project B17082 (AKA00003 Large Diameter Water Transmission PPL) to a standalone CIP in Fiscal Year 2022.,This replacement of the existing deteriorating valve station will improve efficiency and reliability of the raw water system.,0,31944673,0,0,0,0,0
2024,Water - Distribution Sys - Transmission,314,Public Utilities,Large Diameter Water Transmission PPL,AKA00003,2025,2029,Council District: Citywide; Community Plan: Citywide,53220394,82507495,This annual allocation allows for the replacement of 16-inch and larger diameter water pipelines at various locations throughout the City.,This annual allocation provides for the replacement of large diameter pipelines that are deteriorated in condition or have reached the end of their service life.,0,11152353,10189196,4220471,1639026,2086054,0
2024,Bldg - Water - Reservoirs/Dams,315,Public Utilities,Lower Otay Dam Outlet Improvements,S24003,2025,2028,Council District: 8; Community Plan: Non-City,4499999,24390000,"Project provides for the installation of a 66-inch diameter steel conduit at the dam's mid-level outlet, new valves at the upstream and downstream ends of the conduit, and all associated improvements such as air vent, platform, drain lines and access for operations and maintenance. The existing low-level outlet that is no longer in operation will be abandoned in place by grout filling.","California Department of Water Resources, Division Safety of Dam (DSOD) is a regulatory body who oversees and enforces dam and safety compliance of all City of San Diego raw reservoirs (Dams, Spillways, Outlet Towers and critical appurtenances). DSOD conducts annual inspection of Savage Dam and required the City to take immediate action in repairing the deficiencies identified by DSOD. DSOD has requested this work to be completed as soon as possible due to safety concerns.",0,3000000,1000000,2000000,13890000,0,0
2024,Bldg - MWWD - Treatment Plants,316,Public Utilities,MBC Equipment Upgrades,S17013,2025,2026,Council District: 6; Community Plan: Kearny Mesa,53669301,59740766,"Project consists of replacing aging equipment throughout various process areas to ensure the plant operates reliably. Improvements include installation of new raw solids feed pumps, replacement of existing thickening centrifuges, upgrades to anaerobic digesters, improvements to the sludge dewatering system and other upgrades. Approximately 33 percent of all Metro Sewer Utility Fund","To ensure that the plant operates reliably and efficiently, process equipment associated with anaerobic digestion and sludge dewatering must be replaced.",0,3415585,2655879,0,0,0,0
2024,Bldg - MWWD - Treatment Plants,317,Public Utilities,Metro Treatment Plants,ABO00001,2025,2029,Council District: 2 6 7 8; Community Plan: Peninsula; University; Tijuana River Valley,40268092,96800444,"This annual allocation provides for replacement or improvements of facilities at Metro Treatment Plants: Point Loma Wastewater Treatment Plant (PLWTP), North City Water Reclamation Plant (NCWRP), South Bay Water Reclamation Plant (SBWRP), and Metro Biosolids Center (MBC). Approximately 33 percent of all Metro Sewer Utility Fund",Various facilities require replacement due to increasing wastewater flows and to be compliant with current regulatory requirements. This annual allocation will be considered an enhancement to the facility and does not include operation and maintenance.,0,11993421,11704527,14513218,12219379,6101807,0
2024,Bldg - MWWD - Pump Stations,318,Public Utilities,Metropolitan System Pump Stations,ABP00002,2025,2029,Council District: Citywide; Community Plan: Citywide,10639168,79981145,"This annual allocation provides for comprehensive upgrades, design modifications, and renovations or replacement of equipment such as pumps, valves, tanks, controls, odor control systems, etc. at Metropolitan System Pump Stations 1, 2, Otay River, and Grove Avenue. Approximately 33 percent of all Metro Sewer Utility Fund",These improvements will allow pump stations to run more efficiently and increase the reliability of the Metropolitan Wastewater System.,0,4849792,7474879,16848514,16439544,23729248,0
2024,Wastewater - Collection Sys - Trunk Swr,319,Public Utilities,,,2025,2029,Council District: Citywide; Community Plan: Citywide,13086622,47314838,"This annual allocation provides for the replacement of trunk sewers at various locations, including canyons, within the City limits. Approximately 33 percent of all Metro Sewer Utility Fund","This annual allocation provides for the upgrading of trunk sewers to improve the level of service to residents of the City of San Diego, and to comply with regulatory agencies by reducing the possibility of sewer spills.",0,250000,2159982,6558696,8110175,17149362,0
2024,Bldg - Water - Standpipes,320,Public Utilities,Miramar Clearwell Improvements,S11024,,,Council District: 5; Community Plan: Scripps Miramar Ranch; Miramar Ranch North,120328743,120328744,"This project constructs two new potable water storage clearwells, associated piping and facilities for a total storage capacity of 58.3 million gallons (MG); removes existing Clearwell Nos. 1 and 2 and associated piping and facilities; constructs a new chlorine contact chamber with an adjoining lift station for a maximum plant capacity of 215 million gallons per day (MGD), a new maintenance building, a new guard house, and installs a one megawatt Photovoltaic System on the deck of Clearwell No. 2.",The existing clearwells were determined to have significant structural stability concerns. The lift station will improve filter performance and increase hydraulic grade line to 712 feet.,0,0,0,0,0,0,0
2024,Bldg - Water - Treatment Plants,321,Public Utilities,Miramar WTP Residuals Redirection,S23012,2025,2030,Council District: 5; Community Plan: Scripps Miramar Ranch,199999,34110000,"This project creates a permanent solution to redirect Miramar Water Treatment Plant (WTP) residuals to the wastewater system. Redirection of residuals away from Miramar Reservoir is required due to the retention time needed to meet Indirect Potable Reuse (IPR) requirements. To eliminate the discharge of residual solids into the Miramar reservoir, the following facilities will need to be designed/built: clarifiers for filter backwash, an equalization tank for sedimentation basin solids, sludge pumps, and piping to transport sludge to Trunk Sewer 54. The existing equalization basin at Miramar WTP will need to be evaluated to determine if retrofitting or replacement of the piping and pumps will be required to accommodate the new solids handling facilities. To avoid surcharging downstream pipes, a 582-foot section of sewer main on Canyon Lake Drive will also need to be upsized from 8-inch to 10-inch per attached modeling results.",,0,1572000,1820000,1501000,1311000,9352000,18354000
2024,Water - Distribution Sys - Distribution,322,Public Utilities,Montezuma,S11026,2025,2025,Council District: 7 9; Community Plan: College Area; Navajo,52092199,63092200,"This project will construct a new 66-inch pipeline from the Alvarado Water Treatment Plant Clearwells to the 69th and Mohawk pump station. Approximate pipeline length is 5,297 linear feet. This project also includes street resurfacing of 70th Street and Lake Murray Boulevard as part of a future reimbursement agreement with the City of La Mesa. This project was added to the City's existing litigation with SDG&E (which is primarily associated with the Pure Water project) regarding costs to relocated SDG&E in Fiscal Year 2021.","This project will give complete redundancy to the Trojan Pipeline and will add transmission capacity to all of San Diego south of Highway 8. The project will provide a back- up supply for the aging 54-inch Trojan Pipeline that currently supplies the Mid-City Pipeline west of the 63rd Street inter-tie, a second supply line to the largest region of the Alvarado Water Treatment Plant service area, and a back-up service that will allow the Trojan Pipeline to be removed from service for inspection. In addition, the project provides connections for a new 69th and Mohawk Pump Station to become the lead supply to the Redwood Village (645 Zone).",0,11000000,0,0,0,0,0
2024,Bldg - Water - Reservoirs/Dams,323,Public Utilities,Morena Dam Upstream Face Replacement,S24001,2026,2028,Council District: Non-City; Community Plan: Non-City,2499999,16775000,This project provides for the replacement of an entire concrete facing on the upstream side of Morena Dam. The new concrete facing of 8 inches thick will be anchored into the underlying rock. The project was initiated as a maintenance effort and was later determined to be capital in nature.,"To address deficiencies with the Morena Dam Concrete face. Also, Implementation of the Project will further protect this important water infrastructure asset and support the overall goal to continue providing existing and new customers with a safe and reliable water supply in a cost-effective manner.",0,0,500000,10500000,3275000,0,0
2024,Water - Distribution Sys - Transmission,324,Public Utilities,Morena Pipeline,S16027,2025,2026,Council District: 2 3 7; Community Plan: Linda Vista; Clairemont Mesa; Mission Valley,48807618,94010263,"This project will replace 19,765 feet of existing cast iron and asbestos cement 16-inch pipeline with 16-inch PVC and install 17,440 feet of new 36-inch steel pipeline (CML & C)along Morena Blvd from Friars Road to Balboa Avenue. Total length of this project is 38,012 feet.",This project was driven by the need to provide redundant transmission capacity to the coastal regions of Pacific Beach and La Jolla. This pipeline will also allow the beach areas to be fed by the Alvarado Water Treatment Plant which helps maximize local water resources.,0,6860195,38342449,0,0,0,0
2024,Wastewater - Collection Sys - Trunk Swr,325,Public Utilities,Murphy Canyon Trunk Sewer Repair,S22014,2025,2026,Council District: 6 7 9; Community Plan: Kearny Mesa; Mission Valley; Serra Mesa; Tierrasanta,17957387,51600000,"This project will improve the capacity of existing trunk sewer infrastructure by installing approximately 1.3 miles of new gravity sewer pipelines, rehabilitating approximately 5.2 miles of existing sewer pipelines, and abandoning approx. 1.1 miles of existing sewer pipeline and manholes. The existing trunk sewer is located parallel to I-15, mainly on or near Murphy Canyon Road from Clairemont Mesa Boulevard to south of Friars Road. In addition, part of sewer rehabilitation will take place on Ruffin Road from Balboa Avenue to Aero Drive and on Aero Drive from Ruffin Road to Sandrock Road. This project was converted from sublet B17005 (AJB00001 Metropolitan Waste Water Department Trunk Sewers) to a standalone project in Fiscal Year 2022.",,0,19000000,14642612,0,0,0,0
2024,Bldg - MWWD - Treatment Plants,326,Public Utilities,NCWRP Improvements to 30 mgd,S17012,2025,2026,Council District: 6; Community Plan: University,36981618,41834868,"The North City Water Reclamation Plant (NCWRP) treats wastewater from several San Diego communities and distributes recycled water for irrigation and industrial purposes throughout the surrounding areas. The condition and hydraulic capacity of the existing equipment at the NCWRP has been assessed through the review and examination of the plant design drawings, operation and assessment. It was determined that improvements to the process equipment are needed in order to ensure the facility is capable of operating reliably at its design capacity of 30 million gallons per day (MGD). Approximately 33 percent of all Metro Sewer Utility Fund",This project entails improvements to the process equipment at the NCWRP in order to ensure the facility is capable of operating reliably at its design capacity of 30 MGD.,0,1189986,3663263,0,0,0,0
2024,Wastewater - Collection Sys - Main,327,Public Utilities,North,S22001,2026,2027,Council District: 2 3 7 8; Community Plan: Priority Category: Medium,3499999,31960000,Repair and rehabilitation of the North Metropolitan Interceptors (NMI) and South Metropolitan Interceptors (SMI) and access structures. Several pipeline segments will be rehabilitated or repaired. Several access structures and siphon access structures will be repaired.,"NMI and SMI are singular critical interceptors conveying wastewater flows from North and South of the City to PLWTP via PS2. SMI and a portion of NMI do not have a redundancy pipeline for backup in the event these pipelines go out of service. If NMI and SMI are not repaired or maintained, there is the potential risk of major wastewater collection interruption, sewer overflow, property and environmental damage, and fines due to pipe failure.",0,0,15023414,13436586,0,0,0
2024,Water - Distribution Sys - Transmission,328,Public Utilities,Otay 1st/2nd PPL West of Highland Avenue,S12016,2025,2025,Council District: 3 9; Community Plan: City Heights; North Park,31890499,33290500,"This project provides for replacement of the Otay 1st and 2nd Pipeline (west of Highland Avenue, along the existing Otay 2nd alignment). It will replace 26,090 linear feet of existing cast iron and asbestos cement transmission mains and distribution mains with new mains.",This project will replace the existing deteriorated cast iron pipe. The new pipeline will provide supply reliability and improve water quality.,0,1400000,0,0,0,0,0
2024,Water - Distribution Sys - Transmission,329,Public Utilities,Otay 2nd Pipeline Phase 4,S20001,2025,2029,Council District: Non-City; Community Plan: Non-City,4399999,38008900,"This project will replace an existing portion of the Otay 2nd Pipeline in the County of San Diego and in the City of Chula Vista between Bonita Road (North end) and Telegraph Canyon Road (South end) and install a new distribution main to supply water to a number of existing customers currently connected directly into the main transmission pipeline. The work will replace approximately 16,910 linear feet of existing Otay 2nd steel piping with new 48” Cement Mortar Lined and Tape Coated piping and construct approximately 1,041 linear feet of new 8” distribution piping to serve existing customers.",This project will replace and up-size existing deteriorated piping to provide supply reliability for the Alvarado service area and increase operational flexibility of the system. Several existing residential water connections will be transferred to the new 8” distribution pipe in compliance with the City’s design guidelines.,0,500000,10000000,10000000,10000000,3108900,0
2024,Water - Distribution Sys - Transmission,330,Public Utilities,Otay 2nd Pipeline Steel Replacement Ph 5,S21000,2026,2028,Council District: 4; Community Plan: Mid-City: Eastern Area; Southeastern (Encanto Neighborhoods),4799999,30129000,This project will replace the existing 36-inch Steel Cylinder Cement (CMLCS) pipe with 42-inch CMLCS pipe from Balboa Vista Drive south of Seifert Street to the intersection of 60th Street and Tooley Street. The project also includes a new tunneling segment under SR-94.,This project will replace and up-size existing deteriorated piping to provide supply reliability for the Alvarado service area and increase operational flexibility of the system. Seventeen existing residential water connections will be transferred to the new 8” distribution pipe in compliance with the City’s design guidelines.,0,0,9500000,8000000,7829000,0,0
2024,Water - Distribution Sys - Transmission,331,Public Utilities,Otay 2nd PL Relocation-PA,L24001,2026,2029,Council District: Non-City; Community Plan: Non-City,16846170,28093224,"This project is a developer-led participation agreement and will relocate 7.82 miles of potable water transmission pipelines from Otay Water Treatment to Olympic Parkway. The participation agreement outlines each segment of work, the City and Developer costs, and the","As the Otay Ranch Community develops, the existing Otay 2nd Pipeline, Otay 3rd Pipeline, South San Diego Pipeline No. 1, and South San Diego Pipeline No. 2 will be relocated into the City of Chula Vista’s public rights-of-way.",0,0,2000000,2000000,3000000,4247053,0
2024,Bldg - Water - Treatment Plants,332,Public Utilities,Otay Water Treatment Plant Upgrade Ph 3,S23003,2026,2030,Council District: Non-City; Community Plan: Non-City,499999,32000000,"The project will rehabilitate two existing flocculation and sedimentation basins by adding plate settlers, launders, and a new sludge collection system. Apply coatings to filter effluent channels and the filters 9-16 influent channel and replace valves on filters 1-16. Upgrade chemical tanks, feed systems, and install flow controls. Expand and improve the operations building. Other improvements include install raw water meter, throttling valve and overflow structure on San Diego County Water Authority connection, perform seismic improvements, and perform improvements for security guard station.",Ongoing operability and reliability of the plant are currently jeopardized. Some of those needs are related to design and construction problems of the late 1990’s plant expansion project and some of them are related to older plant equipment that was not improved during the expansion.,0,0,1000000,2500000,5000000,10000000,13000000
2024,Water - Distribution Sys - Transmission,333,Public Utilities,Pacific Beach Pipeline South (W),S12015,,,Council District: 1 2 7; Community Plan: Priority Category: Medium,44359932,44359933,"The project will replace approximately 7.8 miles of existing transmission and distribution mains known as Pacific Beach Pipeline along Ingraham Street, West Mission Bay Drive, Sports Arena Boulevard, Midway Drive, Enterprise Street, Pacific Highway, Kurtz Street, Hancock Street, California Street, West Walnut Avenue, Vine Street, and Kettner Boulevard from the Buena Vista Street and Ingraham Street intersection through the Upas and Kettner Boulevard intersection. The project also includes demolition of the existing Pacific Beach Reservoir, abandonment of existing 16-inch pipeline from this reservoir through Tourmaline Street and Foothill Boulevard, and replacement of adjacent water mains along West Mission Bay Drive from Mission Boulevard through Ingraham Street, along Hancock Street from Estudillo Street through Noell Street, along West Washington Street from Hancock Street through Pacific Highway, and along Anna Avenue from Pacific Highway to Lovelock Street.",,0,0,0,0,0,0,0
2024,Wastewater - Collection Sys - Main,334,Public Utilities,Pipeline Rehabilitation,AJA00002,2025,2029,Council District: Citywide; Community Plan: Citywide,85713632,130674807,This annual allocation provides for the rehabilitation and repair of deteriorated sewers and manholes at various locations within the Municipal Wastewater System.,"This annual allocation provides for the extension of the useful life of sewers and manholes, improvements in the level of service to the residents of San Diego, and compliance with regulatory agencies' standards by reducing the possibility of sewer spills.",0,16813198,8731248,6358114,3718345,9340270,0
2024,Water - Distribution Sys - Transmission,335,Public Utilities,Pressure Reduction Facility Upgrades,AKA00002,2026,2029,Council District: Citywide; Community Plan: Citywide,9212100,19900696,This annual allocation provides for replacing existing pressure reducing stations or expanding pressure capacities to meet present and future water demands.,Increasing demands for water throughout the City requires pressure reducing stations to better control water pressure throughout the City's system. This annual allocation will continue to fund the replacement and expansion of pressure reduction facilities.,0,0,5035114,4390422,754575,508484,0
2024,Bldg - MWWD - Pump Stations,336,Public Utilities,PS 1 & 2 Improvements & Modernization,L24000,2025,2030,Council District: 2 8; Community Plan: Barrio Logan; Peninsula,5199999,165179425,"The project scope for Pump Station 1 (PS1) includes the installation of mechanical screens aboveground and pump bypass system, rehabilitation of wet wells #1 and #2. Replacement of pumps, starters with Variable Frequency Drives (VFDs), suction pipes, gate valves, and flow meters. At Pump Station 2 (PS2), project scope includes the replacement of top supports at mechanical screens 1 through 4, liquid rheostats with VFDs, pump cone valve actuators, suction valves, discharge valves, and suction pipe. Rehabilitation of wet wells #1 and #2 and 7 pumps (# 1,2,3,5,6,7, and 8). Repair of concrete and liner in influent channel. The total project cost includes all identified phases of the project.",The existing pump stations have reached or exceeded their anticipated service life. These improvements will allow the stations to run more efficiently and increase the reliability of the Metropolitan Wastewater System. Pump stations 1 and 2 working in conjunction are critical components for successful operation of the entire sewer system.,0,19400000,25400000,45000000,45000000,12000000,13179425
2024,Bldg - MWWD - Pump Stations,337,Public Utilities,PS2 Power Reliability & Surge Protection,S00312,,,Council District: 2; Community Plan: Peninsula,76100799,76100800,This project improves the reliability of Pump Station 2 and provides the required surge protection and backup power against an electrical outage in compliance with the Environmental Protection Agency (EPA) recommendation of standby power for essential facilities. This project also provides the required building upgrades (ADA compliant restrooms and offices). Approximately 33 percent of all Metro Sewer Utility Fund,"Sewer Pump Station 2 currently has three feeds from San Diego Gas and Electric (SDG&E). Two of the feeds are fed from the same substation. Neither of the two SDG&E substations provide 100% power to Pump Station 2. EPA guidelines recommend that facilities like Pump Station 2 be equipped with two separate and independent sources of electrical power provided from either two separate utility substations or from a single substation and a plant base generator. The current pump station electrical configuration does not comply with the EPA recommendations. Besides satisfying the EPA guidelines, it is also required that force main surge protection be always provided during pump station operation and in the event of a total power failure.",0,0,0,0,0,0,0
2024,Bldg - MWWD - Pump Stations,338,Public Utilities,Pump Station Restorations,ABP00001,2026,2029,Council District: Citywide; Community Plan: Citywide,2539981,22587467,This annual allocation provides for the replacement of deteriorated municipal pumping equipment and/or pipeline appurtenances.,Many existing sewer pump stations have reached or exceeded their anticipated service life.,0,0,1494894,1807096,6575818,10169678,0
2024,Potable Reuse,339,Public Utilities,Pure Water Phase 2,ALA00002,2026,2029,Council District: Citywide; Community Plan: Citywide,63736567,3688736568,"The Pure Water Program will be implemented in two phases. This annual allocation provides funding for Phase 2 of the Program. It includes the design and construction of several facilities including a Small-Scale Facility that will be used to pilot technology, a 53 million gallon per day (MGD) Pure Water Facility, and a Central Area Water Reclamation Plant. An extensive conveyance system to deliver pure water between each facility and, ultimately, to a reservoir is also included.",This project is needed to meet the requirements in the upcoming Ocean Pollution Reduction Act II (OPRA II) legislation and to reduce reliance on external water sources by providing a resilient local water supply.,0,0,15000000,30000000,80000000,3500000000,0
2024,Potable Reuse,340,Public Utilities,Pure Water Program,ALA00001,2025,2027,Council District: Citywide; Community Plan: Citywide,1400669466,1619204925,"The Pure Water Program will be implemented in two phases. This annual allocation provides funding for Phase I of the Program and it includes the design and construction of several facilities including a 30 million gallons per day (MGD) Pure Water Facility, expansion of the existing North City Water Reclamation Plant from 30 MGD to 52 MGD, 30 MGD Pure Water Pump Station and Conveyance system to deliver pure water to Miramar Reservoir, and a 37 MGD pump station and forcemain on Morena Blvd, which will convey additional wastewater from the central area of San Diego to the North City Water Reclamation Plant. The Phase I project will also include an upgrade to the Metro Biosolids Center (MBC) Facility. The capacity and location of the Phase II Pure Water project will be determined once Phase II Pure Water Program validation is complete.",This project is needed to meet the new permit requirement stipulated in the 2015 Point Loma Wastewater Treatment Plant permit application and to reduce reliance on external water sources by providing a secure local water supply.,0,139518379,53574523,25442557,0,0,0
2024,Bldg - Water - Pump Stations,342,Public Utilities,Rancho Bernardo Industrial Pump Stn Replacement,S21004,2025,2027,Council District: 5; Community Plan: Rancho Bernardo,3199999,13048000,Construct a new Rancho Bernardo Industrial Pump Station (RBI PS) to meet future demand and fire flow in the Pomerado Park HGL 920 zone. This project also includes the demolition of the existing pump station.,The existing RBI PS needs to be replaced due to aging infrastructure and exceeded service life.,0,3498000,4500000,1850000,0,0,0
2024,Reclaimed Water System - Pipelines,343,Public Utilities,Recycled Water Systems Upgrades,AHC00004,,,Council District: Citywide; Community Plan: Citywide,50000,50000,This annual allocation provides for the upgrade and replacement of recycled water system components as necessary.,Replacement and upgrades are necessary for the ongoing operation of the recycled water system.,0,0,0,0,0,0,0
2024,Bldg - Other City Facility / Structures,344,Public Utilities,Sewer CIP Emergency Reserve,ABT00007,,,Council District: Citywide; Community Plan: Citywide,10000000,10000000,This project is an emergency capital reserve intended to be used for emergency capital needs.,This reserve is required to comply with the City's reserve policy 100-20.,0,0,0,0,0,0,0
2024,Wastewater - Collection Sys - Main,345,Public Utilities,Sewer Main Replacements,AJA00001,2025,2029,Council District: Citywide; Community Plan: Citywide,469018258,822317753,This annual allocation provides for the installation/replacement of deteriorated and undersized sewer mains at various locations within the Municipal Wastewater System.,This annual allocation provides for the replacement of sewer mains that are in a deteriorated condition or are undersized.,0,78027532,80109484,90831167,86348949,17982363,0
2024,Bldg - Water - Reservoirs/Dams,346,Public Utilities,South San Diego Reservoir Replacement,S23004,2026,2030,Council District: Non-City; Community Plan: Non-City,499999,45600000,The project will replace the existing 15 million gallons (MG) rectangular concrete reservoir with two (2) 7.7 MG prestressed circular tanks and relocate Coronado Wye valving to reservoir site.,The reservoir has reached the end of its estimated useful life.,0,0,2000000,5000000,8000000,10000000,20100000
2024,Bldg - Water - Standpipes,347,Public Utilities,Standpipe and Reservoir Rehabilitations,ABL00001,2025,2029,Council District: Citywide; Community Plan: Citywide,22751824,49757112,"This annual allocation provides for rehabilitation, upgrades, and improvement projects at reservoirs, dams, and standpipes to improve operations and extend their service life.","The existing reservoirs, dams, and standpipes in the water system have deteriorated and need to be reconstructed or replaced to meet the current Occupational Safety and Health Act and Environmental Protection Agency safety and water quality standards.",0,10568980,5706236,4639171,3548482,2542419,0
